name,email,password,languages,birth_date,country,course,situationLaboral,role,dateCreated,gender,eventsConfi,imageUrl,firstOnBoard,conocimientos,quieroAprender,interests
Rudolf Lindau-Stolze,rudolf.lindau-stolze@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Italiano', 'Castellano', 'Francés', 'Inglés']",1988-10-11,Alemania,64879f0ee785526bbd480f47,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:52.172641,male,[],https://dummyimage.com/978x283,True,"['64879e9a5340903bb1ebb0b2', '64879e9a5340903bb1ebb0af', '64879e9a5340903bb1ebb0b1', '64879e9a5340903bb1ebb0ab']","['64879e9a5340903bb1ebb0ac', '64879e9a5340903bb1ebb0b3', '64879e9a5340903bb1ebb0ad', '64879e9a5340903bb1ebb0b4']","['64879ed95340903bb1ebb109', '64879ed95340903bb1ebb0fa', '64879ed95340903bb1ebb10d', '64879ed95340903bb1ebb113']"
Anna Simpson,anna.simpson@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Italiano', 'Francés', 'Alemán']",2003-12-11,Estados Unidos,64879f0ee785526bbd480f47,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:52.183878,female,[],https://placekitten.com/524/836,True,['64879e9a5340903bb1ebb0af'],['64879e9a5340903bb1ebb0b1'],"['64879ed95340903bb1ebb103', '64879ed95340903bb1ebb0fc', '64879ed95340903bb1ebb100']"
Cassidy Franco,cassidy.franco@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Castellano']",1986-03-06,Estados Unidos,64879f0ee785526bbd480f47,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:52.195150,female,[],https://placekitten.com/47/628,True,"['64879e9a5340903bb1ebb0b4', '64879e9a5340903bb1ebb0ab', '64879e9a5340903bb1ebb0b3']","['64879e9a5340903bb1ebb0b1', '64879e9a5340903bb1ebb0ac', '64879e9a5340903bb1ebb0b0']","['64879ed95340903bb1ebb102', '64879ed95340903bb1ebb104', '64879ed95340903bb1ebb108']"
Brian Gonzales,brian.gonzales@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Castellano']",1997-12-06,Estados Unidos,64879f0ee785526bbd480f48,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:52.206326,male,[],https://picsum.photos/470/18,True,"['64879e9a5340903bb1ebb0bc', '64879e9a5340903bb1ebb0bd', '64879e9a5340903bb1ebb0ba']","['64879e9a5340903bb1ebb0b5', '64879e9a5340903bb1ebb0be', '64879e9a5340903bb1ebb0b8']","['64879ed95340903bb1ebb10c', '64879ed95340903bb1ebb110']"
Travis Torres,travis.torres@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Castellano', 'Francés', 'Italiano']",1991-04-06,Estados Unidos,64879f0ee785526bbd480f48,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:52.217873,male,[],https://picsum.photos/640/133,True,"['64879e9a5340903bb1ebb0bc', '64879e9a5340903bb1ebb0b8', '64879e9a5340903bb1ebb0b7', '64879e9a5340903bb1ebb0b9']","['64879e9a5340903bb1ebb0b5', '64879e9a5340903bb1ebb0bd', '64879e9a5340903bb1ebb0b6', '64879e9a5340903bb1ebb0be']","['64879ed95340903bb1ebb116', '64879ed95340903bb1ebb111', '64879ed95340903bb1ebb107']"
Herr Adalbert Patberg MBA.,herr.adalbert@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Castellano']",2002-03-21,Alemania,64879f0ee785526bbd480f48,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:52.229015,male,[],https://dummyimage.com/183x622,True,"['64879e9a5340903bb1ebb0bd', '64879e9a5340903bb1ebb0b6']","['64879e9a5340903bb1ebb0bb', '64879e9a5340903bb1ebb0bc']","['64879ed95340903bb1ebb101', '64879ed95340903bb1ebb110', '64879ed95340903bb1ebb115', '64879ed95340903bb1ebb0fd']"
Univ.Prof. Hermann Josef Keudel B.Eng.,univ.prof..hermann@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Castellano', 'Inglés']",1996-02-16,Alemania,64879f0ee785526bbd480f48,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:52.240177,male,[],https://picsum.photos/93/354,True,['64879e9a5340903bb1ebb0bc'],['64879e9a5340903bb1ebb0bb'],"['64879ed95340903bb1ebb108', '64879ed95340903bb1ebb100', '64879ed95340903bb1ebb10f', '64879ed95340903bb1ebb101', '64879ed95340903bb1ebb114']"
María Dolores Carrillo Somoza,maría.dolores@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Castellano', 'Francés', 'Italiano', 'Inglés', 'Alemán']",1987-06-08,España,64879f0ee785526bbd480f48,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:52.251326,female,[],https://dummyimage.com/651x683,True,"['64879e9a5340903bb1ebb0b6', '64879e9a5340903bb1ebb0b7']","['64879e9a5340903bb1ebb0bb', '64879e9a5340903bb1ebb0b9']","['64879ed95340903bb1ebb106', '64879ed95340903bb1ebb0fa', '64879ed95340903bb1ebb10c']"
Marisa Dulbecco,marisa.dulbecco@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Alemán', 'Inglés', 'Castellano']",1997-03-05,Italia,64879f0ee785526bbd480f48,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:52.263055,female,[],https://picsum.photos/895/638,True,"['64879e9a5340903bb1ebb0bd', '64879e9a5340903bb1ebb0b6']","['64879e9a5340903bb1ebb0b9', '64879e9a5340903bb1ebb0b7']","['64879ed95340903bb1ebb0fc', '64879ed95340903bb1ebb10a']"
Dustin Griffith,dustin.griffith@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Castellano']",1990-08-08,Estados Unidos,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.313801,male,[],https://dummyimage.com/685x232,True,"['64879e9a5340903bb1ebb0c4', '64879e9a5340903bb1ebb0c0']","['64879e9a5340903bb1ebb0c2', '64879e9a5340903bb1ebb0bf']",['64879ed95340903bb1ebb0fb']
Roland Clerc,roland.clerc@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Inglés', 'Alemán', 'Italiano', 'Castellano']",2003-10-01,Francia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.328284,male,[],https://placekitten.com/307/37,True,"['64879e9a5340903bb1ebb0c6', '64879e9a5340903bb1ebb0bf', '64879e9a5340903bb1ebb0c2']","['64879e9a5340903bb1ebb0c4', '64879e9a5340903bb1ebb0c7', '64879e9a5340903bb1ebb0c5']","['64879ed95340903bb1ebb100', '64879ed95340903bb1ebb110', '64879ed95340903bb1ebb115', '64879ed95340903bb1ebb116', '64879ed95340903bb1ebb111']"
Steven Orr,steven.orr@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Italiano', 'Francés', 'Alemán', 'Castellano']",1991-11-13,Estados Unidos,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.341191,male,[],https://dummyimage.com/680x788,True,"['64879e9a5340903bb1ebb0c0', '64879e9a5340903bb1ebb0c6', '64879e9a5340903bb1ebb0c3', '64879e9a5340903bb1ebb0c1']","['64879e9a5340903bb1ebb0c4', '64879e9a5340903bb1ebb0bf', '64879e9a5340903bb1ebb0c7', '64879e9a5340903bb1ebb0c8']","['64879ed95340903bb1ebb105', '64879ed95340903bb1ebb114', '64879ed95340903bb1ebb0fa', '64879ed95340903bb1ebb111']"
Sigurd Harloff,sigurd.harloff@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Francés', 'Italiano']",1983-08-07,Alemania,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.353132,male,[],https://dummyimage.com/800x670,True,"['64879e9a5340903bb1ebb0bf', '64879e9a5340903bb1ebb0c5']","['64879e9a5340903bb1ebb0c3', '64879e9a5340903bb1ebb0c7']",['64879ed95340903bb1ebb10f']
Marcel Hebert-Lopes,marcel.hebert-lopes@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Castellano', 'Alemán']",1994-05-27,Francia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.364699,male,[],https://picsum.photos/248/951,True,['64879e9a5340903bb1ebb0c3'],['64879e9a5340903bb1ebb0c0'],"['64879ed95340903bb1ebb116', '64879ed95340903bb1ebb102', '64879ed95340903bb1ebb100', '64879ed95340903bb1ebb0fa']"
Osman Gröttner,osman.gröttner@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Francés', 'Castellano', 'Inglés', 'Italiano']",1988-04-20,Alemania,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.376395,male,[],https://dummyimage.com/678x588,True,['64879e9a5340903bb1ebb0c4'],['64879e9a5340903bb1ebb0c2'],"['64879ed95340903bb1ebb114', '64879ed95340903bb1ebb117', '64879ed95340903bb1ebb10a', '64879ed95340903bb1ebb102', '64879ed95340903bb1ebb0fa']"
Alexis Mcdowell,alexis.mcdowell@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Castellano', 'Francés', 'Alemán']",1987-06-26,Estados Unidos,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.387777,male,[],https://placekitten.com/354/738,True,"['64879e9a5340903bb1ebb0c8', '64879e9a5340903bb1ebb0c4']","['64879e9a5340903bb1ebb0bf', '64879e9a5340903bb1ebb0c2']","['64879ed95340903bb1ebb111', '64879ed95340903bb1ebb0fd', '64879ed95340903bb1ebb103', '64879ed95340903bb1ebb117', '64879ed95340903bb1ebb0fa']"
Kai-Uwe Dehmel,kai-uwe.dehmel@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Italiano']",2001-06-11,Alemania,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.399145,male,[],https://picsum.photos/1020/826,True,"['64879e9a5340903bb1ebb0c8', '64879e9a5340903bb1ebb0c5', '64879e9a5340903bb1ebb0c7', '64879e9a5340903bb1ebb0c3']","['64879e9a5340903bb1ebb0c2', '64879e9a5340903bb1ebb0c0', '64879e9a5340903bb1ebb0c4', '64879e9a5340903bb1ebb0bf']","['64879ed95340903bb1ebb115', '64879ed95340903bb1ebb111', '64879ed95340903bb1ebb10c', '64879ed95340903bb1ebb0fb']"
René Michel,rené.michel@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Italiano', 'Castellano', 'Alemán', 'Inglés']",2004-08-14,Francia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.410821,male,[],https://picsum.photos/281/840,True,"['64879e9a5340903bb1ebb0c8', '64879e9a5340903bb1ebb0c0']","['64879e9a5340903bb1ebb0c3', '64879e9a5340903bb1ebb0c2']",['64879ed95340903bb1ebb105']
Piermaria Valguarnera-Manacorda,piermaria.valguarnera-manacorda@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Francés']",1989-01-10,Italia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.422277,male,[],https://placekitten.com/650/798,True,"['64879e9a5340903bb1ebb0c8', '64879e9a5340903bb1ebb0c7']","['64879e9a5340903bb1ebb0bf', '64879e9a5340903bb1ebb0c4']","['64879ed95340903bb1ebb10f', '64879ed95340903bb1ebb109', '64879ed95340903bb1ebb10d', '64879ed95340903bb1ebb10e', '64879ed95340903bb1ebb116']"
Elladio Smirnoff,elladio.smirnoff@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Inglés', 'Francés']",1995-03-03,Italia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.433923,male,[],https://picsum.photos/5/657,True,"['64879e9a5340903bb1ebb0c5', '64879e9a5340903bb1ebb0c6']","['64879e9a5340903bb1ebb0c4', '64879e9a5340903bb1ebb0c8']","['64879ed95340903bb1ebb10d', '64879ed95340903bb1ebb0fd', '64879ed95340903bb1ebb100']"
Mirco Schwital,mirco.schwital@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Inglés', 'Italiano']",2002-02-01,Alemania,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.445520,male,[],https://placekitten.com/992/665,True,"['64879e9a5340903bb1ebb0c0', '64879e9a5340903bb1ebb0c4', '64879e9a5340903bb1ebb0c3', '64879e9a5340903bb1ebb0c6']","['64879e9a5340903bb1ebb0c2', '64879e9a5340903bb1ebb0c8', '64879e9a5340903bb1ebb0c5', '64879e9a5340903bb1ebb0c1']","['64879ed95340903bb1ebb109', '64879ed95340903bb1ebb10f', '64879ed95340903bb1ebb0fc']"
Kristian Kade B.Sc.,kristian.kade@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Castellano']",1985-07-17,Alemania,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.457272,male,[],https://dummyimage.com/797x697,True,"['64879e9a5340903bb1ebb0c3', '64879e9a5340903bb1ebb0c8']","['64879e9a5340903bb1ebb0c7', '64879e9a5340903bb1ebb0c4']","['64879ed95340903bb1ebb113', '64879ed95340903bb1ebb112']"
Marc Blanchet,marc.blanchet@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Inglés', 'Castellano', 'Alemán', 'Italiano']",2002-10-25,Francia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.468998,male,[],https://picsum.photos/485/46,True,"['64879e9a5340903bb1ebb0c1', '64879e9a5340903bb1ebb0c5']","['64879e9a5340903bb1ebb0c4', '64879e9a5340903bb1ebb0c8']","['64879ed95340903bb1ebb10e', '64879ed95340903bb1ebb106', '64879ed95340903bb1ebb110', '64879ed95340903bb1ebb0ff', '64879ed95340903bb1ebb10b']"
Ismael Cañas Blasco,ismael.cañas@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Castellano', 'Italiano']",2001-04-17,España,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.480767,male,[],https://picsum.photos/616/265,True,['64879e9a5340903bb1ebb0c0'],['64879e9a5340903bb1ebb0c3'],['64879ed95340903bb1ebb111']
Alberto Contarini,alberto.contarini@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Francés', 'Alemán', 'Inglés']",1996-02-16,Italia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.492644,male,[],https://dummyimage.com/283x118,True,['64879e9a5340903bb1ebb0c2'],['64879e9a5340903bb1ebb0c4'],"['64879ed95340903bb1ebb114', '64879ed95340903bb1ebb0fb']"
Emmanuel Lévy,emmanuel.lévy@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Inglés', 'Castellano', 'Italiano']",1989-07-08,Francia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.504359,male,[],https://dummyimage.com/977x18,True,"['64879e9a5340903bb1ebb0c2', '64879e9a5340903bb1ebb0c4', '64879e9a5340903bb1ebb0c0', '64879e9a5340903bb1ebb0c3']","['64879e9a5340903bb1ebb0c7', '64879e9a5340903bb1ebb0c8', '64879e9a5340903bb1ebb0c1', '64879e9a5340903bb1ebb0c5']","['64879ed95340903bb1ebb110', '64879ed95340903bb1ebb0ff', '64879ed95340903bb1ebb108']"
Ing. Ismet Wulf B.A.,ing..ismet@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Inglés', 'Castellano']",1991-04-30,Alemania,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.516345,male,[],https://placekitten.com/170/453,True,"['64879e9a5340903bb1ebb0bf', '64879e9a5340903bb1ebb0c4', '64879e9a5340903bb1ebb0c2', '64879e9a5340903bb1ebb0c3']","['64879e9a5340903bb1ebb0c8', '64879e9a5340903bb1ebb0c1', '64879e9a5340903bb1ebb0c6', '64879e9a5340903bb1ebb0c0']",['64879ed95340903bb1ebb107']
Raymond Williamson,raymond.williamson@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Castellano']",2003-09-14,Estados Unidos,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.528308,male,[],https://dummyimage.com/930x510,True,"['64879e9a5340903bb1ebb0c5', '64879e9a5340903bb1ebb0c0']","['64879e9a5340903bb1ebb0c8', '64879e9a5340903bb1ebb0c1']","['64879ed95340903bb1ebb117', '64879ed95340903bb1ebb116', '64879ed95340903bb1ebb112']"
Simone Anguissola,simone.anguissola@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Castellano', 'Inglés']",1983-02-26,Italia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.539823,male,[],https://placekitten.com/899/617,True,"['64879e9a5340903bb1ebb0c3', '64879e9a5340903bb1ebb0c7', '64879e9a5340903bb1ebb0c2', '64879e9a5340903bb1ebb0c1']","['64879e9a5340903bb1ebb0bf', '64879e9a5340903bb1ebb0c0', '64879e9a5340903bb1ebb0c8', '64879e9a5340903bb1ebb0c5']","['64879ed95340903bb1ebb115', '64879ed95340903bb1ebb117', '64879ed95340903bb1ebb0ff', '64879ed95340903bb1ebb10a']"
Caterina Casalodi,caterina.casalodi@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Francés']",1991-08-17,Italia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.551188,female,[],https://picsum.photos/94/160,True,"['64879e9a5340903bb1ebb0c2', '64879e9a5340903bb1ebb0c7', '64879e9a5340903bb1ebb0bf', '64879e9a5340903bb1ebb0c1']","['64879e9a5340903bb1ebb0c0', '64879e9a5340903bb1ebb0c3', '64879e9a5340903bb1ebb0c6', '64879e9a5340903bb1ebb0c8']","['64879ed95340903bb1ebb106', '64879ed95340903bb1ebb0fa']"
Tomasa del Villalonga,tomasa.del@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Castellano', 'Alemán', 'Inglés', 'Francés', 'Italiano']",2004-02-21,España,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.563350,female,[],https://picsum.photos/926/119,True,"['64879e9a5340903bb1ebb0c2', '64879e9a5340903bb1ebb0c6', '64879e9a5340903bb1ebb0bf', '64879e9a5340903bb1ebb0c3']","['64879e9a5340903bb1ebb0c5', '64879e9a5340903bb1ebb0c0', '64879e9a5340903bb1ebb0c4', '64879e9a5340903bb1ebb0c1']","['64879ed95340903bb1ebb10c', '64879ed95340903bb1ebb105', '64879ed95340903bb1ebb114']"
Patrizia Salandra,patrizia.salandra@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Castellano', 'Alemán']",2000-11-01,Italia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.574959,female,[],https://dummyimage.com/896x734,True,"['64879e9a5340903bb1ebb0c7', '64879e9a5340903bb1ebb0c5']","['64879e9a5340903bb1ebb0c8', '64879e9a5340903bb1ebb0c1']","['64879ed95340903bb1ebb10a', '64879ed95340903bb1ebb102', '64879ed95340903bb1ebb108']"
Angelina Castillo Plana,angelina.castillo@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Castellano', 'Italiano', 'Alemán', 'Inglés']",1993-10-11,España,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.586646,female,[],https://placekitten.com/731/991,True,['64879e9a5340903bb1ebb0c5'],['64879e9a5340903bb1ebb0bf'],"['64879ed95340903bb1ebb10d', '64879ed95340903bb1ebb105', '64879ed95340903bb1ebb10a']"
Alma Luz,alma.luz@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Castellano', 'Inglés', 'Francés']",1984-06-27,España,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.598405,female,[],https://picsum.photos/212/552,True,['64879e9a5340903bb1ebb0c3'],['64879e9a5340903bb1ebb0c2'],"['64879ed95340903bb1ebb101', '64879ed95340903bb1ebb10e', '64879ed95340903bb1ebb0fb']"
Lisa Gualtieri,lisa.gualtieri@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Inglés', 'Alemán']",1984-04-01,Italia,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.610137,female,[],https://placekitten.com/120/739,True,['64879e9a5340903bb1ebb0c4'],['64879e9a5340903bb1ebb0c7'],"['64879ed95340903bb1ebb110', '64879ed95340903bb1ebb106', '64879ed95340903bb1ebb0fa', '64879ed95340903bb1ebb115', '64879ed95340903bb1ebb105']"
Dipl.-Ing. Cäcilia Oderwald B.Sc.,dipl.-ing..cäcilia@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Francés']",1998-10-26,Alemania,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.621703,female,[],https://dummyimage.com/325x432,True,"['64879e9a5340903bb1ebb0c2', '64879e9a5340903bb1ebb0c3', '64879e9a5340903bb1ebb0c0']","['64879e9a5340903bb1ebb0bf', '64879e9a5340903bb1ebb0c1', '64879e9a5340903bb1ebb0c6']",['64879ed95340903bb1ebb100']
Dipl.-Ing. Liesa Margraf,dipl.-ing..liesa@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Francés']",2003-03-04,Alemania,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.633485,female,[],https://dummyimage.com/880x916,True,"['64879e9a5340903bb1ebb0bf', '64879e9a5340903bb1ebb0c1', '64879e9a5340903bb1ebb0c3']","['64879e9a5340903bb1ebb0c5', '64879e9a5340903bb1ebb0c4', '64879e9a5340903bb1ebb0c0']","['64879ed95340903bb1ebb0ff', '64879ed95340903bb1ebb109', '64879ed95340903bb1ebb113', '64879ed95340903bb1ebb100']"
Univ.Prof. Annerose Täsche B.A.,univ.prof..annerose@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Italiano', 'Inglés', 'Castellano']",1990-01-23,Alemania,64879f0ae785526bbd480f3e,"['estudiante', 'desempleado', 'trabajando', 'autonomo', 'emprendedor']",user,2023-06-12T22:51:53.645128,female,[],https://picsum.photos/166/822,True,['64879e9a5340903bb1ebb0c1'],['64879e9a5340903bb1ebb0c7'],"['64879ed95340903bb1ebb0ff', '64879ed95340903bb1ebb102', '64879ed95340903bb1ebb111']"
